movieId,title,genres
1040,b'Frequency (2000)',Drama|Thriller
1041,b'American Psycho (2000)',Crime|Horror|Mystery|Thriller
1042,b'U-571 (2000)',Action|Thriller|War
1043,b'Cast Away (2000)',Drama
1044,"b'Others, The (2001)'",Drama|Horror|Mystery|Thriller
1045,b'My Neighbor Totoro (Tonari no Totoro) (1988)',Animation|Children|Drama|Fantasy
1046,b'28 Days Later (2002)',Action|Horror|Sci-Fi
1047,b'The Butterfly Effect (2004)',Drama|Sci-Fi|Thriller
1048,b'Kill Bill: Vol. 2 (2004)',Action|Drama|Thriller
1049,"b'I, Robot (2004)'",Action|Adventure|Sci-Fi|Thriller
1050,b'Apocalypto (2006)',Adventure|Drama|Thriller
1051,b'Children of Men (2006)',Action|Adventure|Drama|Sci-Fi|Thriller
1052,"b'Prestige, The (2006)'",Drama|Mystery|Sci-Fi|Thriller
1053,b'Ratatouille (2007)',Animation|Children|Drama
1054,b'I Am Legend (2007)',Action|Horror|Sci-Fi|Thriller|IMAX
1055,b'Iron Man (2008)',Action|Adventure|Sci-Fi
1056,b'WALL\xc2\xb7E (2008)',Adventure|Animation|Children|Romance|Sci-Fi
1057,b'Bolt (2008)',Action|Adventure|Animation|Children|Comedy
1058,b'Gran Torino (2008)',Crime|Drama
1059,b'Moon (2009)',Drama|Mystery|Sci-Fi|Thriller
1060,b'(500) Days of Summer (2009)',Comedy|Drama|Romance
1061,b'District 9 (2009)',Mystery|Sci-Fi|Thriller
1062,b'9 (2009)',Adventure|Animation|Sci-Fi
1063,b'Cloudy with a Chance of Meatballs (2009)',Animation|Children|Fantasy|IMAX
1064,b'Limitless (2011)',Sci-Fi|Thriller
1065,"b'Adjustment Bureau, The (2011)'",Romance|Sci-Fi|Thriller
1066,b'Source Code (2011)',Action|Drama|Mystery|Sci-Fi|Thriller
1067,"b'Avengers, The (2012)'",Action|Adventure|Sci-Fi|IMAX
1068,b'The Hunger Games (2012)',Action|Adventure|Drama|Sci-Fi|Thriller
1069,b'Prometheus (2012)',Action|Horror|Sci-Fi|IMAX
1070,b'Looper (2012)',Action|Crime|Sci-Fi
1071,b'Oblivion (2013)',Action|Adventure|Sci-Fi|IMAX
1072,b'World War Z (2013)',Action|Drama|Horror|IMAX
1073,b'Gravity (2013)',Action|Sci-Fi|IMAX
1074,b'Captain Phillips (2013)',Adventure|Drama|Thriller|IMAX
1075,b'Captain America: The Winter Soldier (2014)',Action|Adventure|Sci-Fi|IMAX
1076,b'Edge of Tomorrow (2014)',Action|Sci-Fi|IMAX
1077,b'Gone Girl (2014)',Drama|Thriller
1078,b'Guardians of the Galaxy (2014)',Action|Adventure|Sci-Fi
1079,b'John Wick (2014)',Action|Thriller
1080,b'Chappie (2015)',Action|Thriller
1081,b'Star Wars: Episode VII - The Force Awakens (2015)',Action|Adventure|Fantasy|Sci-Fi|IMAX
1082,b'Deadpool (2016)',Action|Adventure|Comedy|Sci-Fi
1083,b'Doctor Strange (2016)',Action|Adventure|Sci-Fi
1084,b'X-Men: Apocalypse (2016)',Action|Adventure|Fantasy|Sci-Fi
1085,b'The Martian (2015)',Adventure|Drama|Sci-Fi
1086,b'Inside Out (2015)',Adventure|Animation|Children|Comedy|Drama|Fantasy
1087,b'Bridge of Spies (2015)',Drama|Thriller
1088,b'10 Cloverfield Lane (2016)',Thriller
1089,b'Zootopia (2016)',Action|Adventure|Animation|Children|Comedy
1090,b'Sausage Party (2016)',Animation|Comedy
1091,b'Sully (2016)',Drama
1092,b'Rogue One: A Star Wars Story (2016)',Action|Adventure|Fantasy|Sci-Fi
1093,b'Passengers (2016)',Adventure|Drama|Romance|Sci-Fi
1094,b'Taxi Driver (1976)',Crime|Drama|Thriller
1095,b'Blade Runner (1982)',Action|Sci-Fi|Thriller
1096,b'Some Folks Call It a Sling Blade (1993)',Drama|Thriller
1097,b'Wallace & Gromit: A Close Shave (1995)',Animation|Children|Comedy
1098,"b'Maltese Falcon, The (1941)'",Film-Noir|Mystery
1099,b'When We Were Kings (1996)',Documentary
1100,b'Wallace & Gromit: The Wrong Trousers (1993)',Animation|Children|Comedy|Crime
1101,"b'Sex, Lies, and Videotape (1989)'",Drama
1102,"b""One Flew Over the Cuckoo's Nest (1975)""",Drama
1103,"b'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)'",Action|Adventure|Western
1104,b'To Kill a Mockingbird (1962)',Drama
1105,"b'Grand Day Out with Wallace and Gromit, A (1989)'",Adventure|Animation|Children|Comedy|Sci-Fi
1106,b'Annie Hall (1977)',Comedy|Romance
1107,b'Chinatown (1974)',Crime|Film-Noir|Mystery|Thriller
1108,b'M (1931)',Crime|Film-Noir|Thriller
1109,b'Evil Dead II (Dead by Dawn) (1987)',Action|Comedy|Fantasy|Horror
1110,"b'Manchurian Candidate, The (1962)'",Crime|Thriller|War
1111,b'Cool Hand Luke (1967)',Drama
1112,"b'Great Dictator, The (1940)'",Comedy|Drama|War
1113,"b'Killing Fields, The (1984)'",Drama|War
1114,b'Sliding Doors (1998)',Drama|Romance
1115,b'Payback (1999)',Action|Thriller
1116,b'Arlington Road (1999)',Thriller
1117,b'Mystery Men (1999)',Action|Comedy|Fantasy
1118,b'Princess Mononoke (Mononoke-hime) (1997)',Action|Adventure|Animation|Drama|Fantasy
1119,"b'General, The (1926)'",Comedy|War
1120,"b'Fisher King, The (1991)'",Comedy|Drama|Fantasy|Romance
1121,b'Man on the Moon (1999)',Comedy|Drama
1122,b'Creature Comforts (1989)',Animation|Comedy
1123,b'Blood Simple (1984)',Crime|Drama|Film-Noir
1124,b'Badlands (1973)',Crime|Drama|Thriller
1125,b'Donnie Darko (2001)',Drama|Mystery|Sci-Fi|Thriller
1126,"b""Amelie (Fabuleux destin d'Am\xc3\xa9lie Poulain, Le) (2001)""",Comedy|Romance
1127,"b'Professional, The (Le professionnel) (1981)'",Action|Drama|Thriller
1128,b'Laputa: Castle in the Sky (Tenk\xc3\xbb no shiro Rapyuta) (1986)',Action|Adventure|Animation|Children|Fantasy|Sci-Fi
1129,b'Nausica\xc3\xa4 of the Valley of the Wind (Kaze no tani no Naushika) (1984)',Adventure|Animation|Drama|Fantasy|Sci-Fi
1130,b'Eternal Sunshine of the Spotless Mind (2004)',Drama|Romance|Sci-Fi
1131,b'Battlestar Galactica (2003)',Drama|Sci-Fi|War
1132,b'Old Boy (2003)',Mystery|Thriller
1133,"b""Pan's Labyrinth (Laberinto del fauno, El) (2006)""",Drama|Fantasy|Thriller
1134,b'Toy Story 3 (2010)',Adventure|Animation|Children|Comedy|Fantasy|IMAX
1135,b'Die Hard (1988)',Action|Crime|Thriller
1136,"b""Once Upon a Time in the West (C'era una volta il West) (1968)""",Action|Drama|Western
1137,"b'Godfather: Part II, The (1974)'",Crime|Drama
1138,b'Raging Bull (1980)',Drama
1139,"b'Sting, The (1973)'",Comedy|Crime
1140,b'Star Trek III: The Search for Spock (1984)',Action|Adventure|Sci-Fi
1141,"b'Untouchables, The (1987)'",Action|Crime|Drama
1142,b'Trading Places (1983)',Comedy
1143,"b""White Men Can't Jump (1992)""",Comedy|Drama
1144,b'Double Indemnity (1944)',Crime|Drama|Film-Noir
1145,b'For a Few Dollars More (Per qualche dollaro in pi\xc3\xb9) (1965)',Action|Drama|Thriller|Western
1146,"b""Bill & Ted's Excellent Adventure (1989)""",Adventure|Comedy|Sci-Fi
1147,b'City of God (Cidade de Deus) (2002)',Action|Adventure|Crime|Drama|Thriller
1148,b'Mystic River (2003)',Crime|Drama|Mystery
1149,b'Enter the Dragon (1973)',Action|Crime
1150,"b""Howl's Moving Castle (Hauru no ugoku shiro) (2004)""",Adventure|Animation|Fantasy|Romance
1151,"b'Wrestler, The (2008)'",Drama
1152,b'Star Trek (2009)',Action|Adventure|Sci-Fi|IMAX
1153,"b'Social Network, The (2010)'",Drama
1154,"b'Fighter, The (2010)'",Drama
1155,b'True Grit (2010)',Western
1156,"b""Carlito's Way (1993)""",Crime|Drama
1157,b'Demolition Man (1993)',Action|Adventure|Sci-Fi
1158,b'True Romance (1993)',Crime|Thriller
1159,b'Dragonheart (1996)',Action|Adventure|Fantasy
1160,b'Trainspotting (1996)',Comedy|Crime|Drama
1161,b'Cool Runnings (1993)',Comedy
1162,"b""William Shakespeare's Romeo + Juliet (1996)""",Drama|Romance
1163,"b'Third Man, The (1949)'",Film-Noir|Mystery|Thriller
1164,b'Once Upon a Time in America (1984)',Crime|Drama
1165,"b""Miller's Crossing (1990)""",Crime|Drama|Film-Noir|Thriller
1166,b'Star Trek: First Contact (1996)',Action|Adventure|Sci-Fi|Thriller
1167,b'Star Trek II: The Wrath of Khan (1982)',Action|Adventure|Sci-Fi|Thriller
1168,"b'Lost World: Jurassic Park, The (1997)'",Action|Adventure|Sci-Fi|Thriller
1169,b'Jackie Brown (1997)',Crime|Drama|Thriller
1170,b'Plan 9 from Outer Space (1959)',Horror|Sci-Fi
1171,b'Rain Man (1988)',Drama
1172,"b'Trouble with Harry, The (1955)'",Comedy|Mystery
1173,b'Rocky II (1979)',Action|Drama
1174,b'Rocky III (1982)',Action|Drama
1175,b'Rocky IV (1985)',Action|Drama
1176,b'Rocky V (1990)',Action|Drama
1177,"b'Karate Kid, The (1984)'",Drama
1178,"b'Karate Kid, Part III, The (1989)'",Action|Adventure|Children|Drama
1179,b'American Pie (1999)',Comedy|Romance
1180,"b""Ferris Bueller's Day Off (1986)""",Comedy
1181,"b'Fistful of Dollars, A (Per un pugno di dollari) (1964)'",Action|Western
1182,b'Home Alone 2: Lost in New York (1992)',Children|Comedy
1183,b'Sleepy Hollow (1999)',Fantasy|Horror|Mystery|Romance
1184,"b'Bodyguard, The (1992)'",Drama|Romance|Thriller
1185,"b'Boondock Saints, The (2000)'",Action|Crime|Drama|Thriller
1186,b'Modern Times (1936)',Comedy|Drama|Romance
1187,b'Chicken Run (2000)',Animation|Children|Comedy
1188,b'Scary Movie (2000)',Comedy|Horror
1189,"b'Way of the Gun, The (2000)'",Crime|Thriller
1190,b'Wall Street (1987)',Drama
1191,b'Scarface (1983)',Action|Crime|Drama
1192,"b'Magnificent Seven, The (1960)'",Adventure|Western
1193,"b'Crimson Rivers, The (Rivi\xc3\xa8res pourpres, Les) (2000)'",Crime|Drama|Mystery|Thriller
1194,b'Rat Race (2001)',Comedy
1195,b'Zoolander (2001)',Comedy
1196,b'Witness for the Prosecution (1957)',Drama|Mystery|Thriller
1197,b'Sleuth (1972)',Comedy|Mystery|Thriller
1198,b'Panic Room (2002)',Thriller
1199,"b'Bourne Identity, The (2002)'",Action|Mystery|Thriller
1200,"b'Transporter, The (2002)'",Action|Crime
1201,"b'Das Experiment (Experiment, The) (2001)'",Drama|Thriller
1202,b'Bowling for Columbine (2002)',Documentary
1203,"b'Ring, The (2002)'",Horror|Mystery|Thriller
1204,b'Equilibrium (2002)',Action|Sci-Fi|Thriller
1205,b'Star Trek: Nemesis (2002)',Action|Drama|Sci-Fi|Thriller
1206,"b'Pianist, The (2002)'",Drama|War
1207,b'Anger Management (2003)',Comedy
1208,b'Flickering Lights (Blinkende lygter) (2000)',Action|Comedy|Crime
1209,b'Bruce Almighty (2003)',Comedy|Drama|Fantasy|Romance
1210,"b'Italian Job, The (2003)'",Action|Crime
1211,b'Barton Fink (1991)',Drama|Thriller
1212,b'Bad Boys II (2003)',Action|Comedy|Crime|Thriller
1213,b'Once Upon a Time in Mexico (2003)',Action|Adventure|Crime|Thriller
1214,"b""All the President's Men (1976)""",Drama|Thriller
1215,"b""Monty Python's The Meaning of Life (1983)""",Comedy
1216,b'Scary Movie 3 (2003)',Comedy|Horror
1217,b'Presumed Innocent (1990)',Crime|Drama|Thriller
1218,b'Big Fish (2003)',Drama|Fantasy|Romance
1219,b'EuroTrip (2004)',Adventure|Comedy
1220,"b'Passion of the Christ, The (2004)'",Drama
1221,"b'Good bye, Lenin! (2003)'",Comedy|Drama
1222,b'Hellboy (2004)',Action|Adventure|Fantasy|Horror
1223,b'Tuesdays with Morrie (1999)',Drama
1224,b'Lammbock (2001)',Comedy
1225,b'In China They Eat Dogs (I Kina spiser de hunde) (1999)',Action|Comedy
1226,"b'Day After Tomorrow, The (2004)'",Action|Adventure|Drama|Sci-Fi|Thriller
1227,b'Anchorman: The Legend of Ron Burgundy (2004)',Comedy
1228,b'Garden State (2004)',Comedy|Drama|Romance
1229,b'Team America: World Police (2004)',Action|Adventure|Animation|Comedy
1230,b'The Machinist (2004)',Drama|Mystery|Thriller
1231,"b'Hitch Hikers Guide to the Galaxy, The (1981)'",Adventure|Comedy|Sci-Fi
1232,"b'Bourne Identity, The (1988)'",Action|Adventure|Drama|Mystery|Thriller
1233,"b""Crimson Rivers 2: Angels of the Apocalypse (Rivi\xc3\xa8res pourpres II - Les anges de l'apocalypse, Les) (2004)""",Action|Crime|Thriller
1234,"b'Green Butchers, The (Gr\xc3\xb8nne slagtere, De) (2003)'",Comedy|Crime|Drama|Romance
1235,b'Layer Cake (2004)',Crime|Drama|Thriller
1236,b'Born into Brothels (2004)',Documentary
1237,b'Charlie and the Chocolate Factory (2005)',Adventure|Children|Comedy|Fantasy|IMAX
1238,"b""Knockin' on Heaven's Door (1997)""",Action|Comedy|Crime|Drama
1239,"b""Hitchhiker's Guide to the Galaxy, The (2005)""",Adventure|Comedy|Sci-Fi
1240,b'Madagascar (2005)',Adventure|Animation|Children|Comedy
1241,b'Fantastic Four (2005)',Action|Adventure|Sci-Fi
1242,b'Serenity (2005)',Action|Adventure|Sci-Fi
1243,b'Transporter 2 (2005)',Action|Crime|Thriller
1244,b'Lord of War (2005)',Action|Crime|Drama|Thriller|War
1245,b'Aeon Flux (2005)',Action|Sci-Fi
1246,b'Corpse Bride (2005)',Animation|Comedy|Fantasy|Musical|Romance
1247,"b'History of Violence, A (2005)'",Action|Crime|Drama|Thriller
1248,b'Wallace & Gromit in The Curse of the Were-Rabbit (2005)',Adventure|Animation|Children|Comedy
1249,b'Kiss Kiss Bang Bang (2005)',Comedy|Crime|Mystery|Thriller
1250,b'Ice Age 2: The Meltdown (2006)',Adventure|Animation|Children|Comedy
1251,b'V for Vendetta (2006)',Action|Sci-Fi|Thriller|IMAX
1252,b'Inside Man (2006)',Crime|Drama|Thriller
1253,"b'Lives of Others, The (Das leben der Anderen) (2006)'",Drama|Romance|Thriller
1254,b'Lucky Number Slevin (2006)',Crime|Drama|Mystery
1255,"b""Pirates of the Caribbean: Dead Man's Chest (2006)""",Action|Adventure|Fantasy
1256,b'Little Miss Sunshine (2006)',Adventure|Comedy|Drama
1257,b'Snakes on a Plane (2006)',Action|Comedy|Horror|Thriller
1258,b'Crank (2006)',Action|Thriller
1259,"b""Adam's Apples (Adams \xc3\xa6bler) (2005)""",Comedy|Drama
1260,b'Rocky Balboa (2006)',Action|Drama
1261,b'Citizen X (1995)',Crime|Drama|Thriller
1262,b'Zodiac (2007)',Crime|Drama|Thriller
1263,b'Fracture (2007)',Crime|Drama|Mystery|Thriller
1264,"b""Pirates of the Caribbean: At World's End (2007)""",Action|Adventure|Comedy|Fantasy
1265,b'Mr. Brooks (2007)',Crime|Drama|Thriller
1266,b'Cashback (2006)',Comedy|Drama|Romance
1267,b'Fantastic Four: Rise of the Silver Surfer (2007)',Action|Adventure|Sci-Fi
1268,b'Live Free or Die Hard (2007)',Action|Adventure|Crime|Thriller
1269,b'Transformers (2007)',Action|Sci-Fi|Thriller|IMAX
1270,"b'Simpsons Movie, The (2007)'",Animation|Comedy
1271,b'Eastern Promises (2007)',Crime|Drama|Thriller
1272,b'Into the Wild (2007)',Action|Adventure|Drama
1273,b'Michael Clayton (2007)',Drama|Thriller
1274,b'Gone Baby Gone (2007)',Crime|Drama|Mystery
1275,b'American Gangster (2007)',Crime|Drama|Thriller
1276,b'Sweeney Todd: The Demon Barber of Fleet Street (2007)',Drama|Horror|Musical|Thriller
1277,b'Rambo (Rambo 4) (2008)',Action|Drama|Thriller|War
1278,b'Hellboy II: The Golden Army (2008)',Action|Adventure|Fantasy|Sci-Fi
1279,b'In Bruges (2008)',Comedy|Crime|Drama|Thriller
1280,"b'Bank Job, The (2008)'",Action|Crime|Thriller
1281,b'Horton Hears a Who! (2008)',Adventure|Animation|Children|Comedy
1282,b'Indiana Jones and the Kingdom of the Crystal Skull (2008)',Action|Adventure|Comedy|Sci-Fi
1283,b'Kung Fu Panda (2008)',Action|Animation|Children|Comedy|IMAX
1284,"b'Incredible Hulk, The (2008)'",Action|Sci-Fi
1285,b'Hancock (2008)',Action|Adventure|Comedy|Crime|Fantasy
1286,b'Watchmen (2009)',Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
1287,b'Zack and Miri Make a Porno (2008)',Comedy|Drama|Romance
1288,b'Role Models (2008)',Comedy
1289,b'Hunger (2008)',Drama
1290,"b'Curious Case of Benjamin Button, The (2008)'",Drama|Fantasy|Mystery|Romance
1291,"b""Mesrine: Killer Instinct (L'instinct de mort) (2008)""",Action|Crime|Drama|Thriller
1292,"b""Dr. Horrible's Sing-Along Blog (2008)""",Comedy|Drama|Musical|Sci-Fi
1293,"b'Girl with the Dragon Tattoo, The (M\xc3\xa4n som hatar kvinnor) (2009)'",Crime|Drama|Mystery|Thriller
1294,b'Pirate Radio (2009)',Comedy|Drama
1295,b'State of Play (2009)',Crime|Drama|Thriller
1296,b'X-Men Origins: Wolverine (2009)',Action|Sci-Fi|Thriller
1297,"b'Hangover, The (2009)'",Comedy|Crime
1298,b'Public Enemies (2009)',Crime|Drama|Thriller
1299,"b'Imaginarium of Doctor Parnassus, The (2009)'",Drama|Fantasy
1300,"b'White Ribbon, The (Das wei\xc3\x9fe Band) (2009)'",Drama|Mystery
1301,"b'Men Who Stare at Goats, The (2009)'",Action|Comedy|Drama
1302,b'Mary and Max (2009)',Animation|Comedy|Drama
1303,b'Daybreakers (2010)',Action|Drama|Horror|Thriller
1304,"b'Book of Eli, The (2010)'",Action|Adventure|Drama
1305,"b""Girl Who Kicked the Hornet's Nest, The (Luftslottet som spr\xc3\xa4ngdes) (2009)""",Action|Crime|Mystery
1306,b'MacGyver: Lost Treasure of Atlantis (1994)',Action|Adventure
1307,"b'Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)'",Action|Crime|Drama|Mystery|Thriller
1308,b'Alice in Wonderland (2010)',Adventure|Fantasy|IMAX
1309,b'Harry Brown (2009)',Crime|Drama|Thriller
1310,b'Hot Tub Time Machine (2010)',Comedy|Sci-Fi
1311,b'Clash of the Titans (2010)',Action|Adventure|Drama|Fantasy
1312,b'Kick-Ass (2010)',Action|Comedy
1313,b'Iron Man 2 (2010)',Action|Adventure|Sci-Fi|Thriller|IMAX
1314,"b'A-Team, The (2010)'",Action|Comedy|Thriller
1315,b'Salt (2010)',Action|Thriller
1316,"b'Other Guys, The (2010)'",Action|Comedy
1317,"b'Expendables, The (2010)'",Action|Adventure|Thriller
1318,b'Scott Pilgrim vs. the World (2010)',Action|Comedy|Fantasy|Musical|Romance
1319,b'Machete (2010)',Action|Adventure|Comedy|Crime|Thriller
1320,"b'Next Three Days, The (2010)'",Crime|Drama|Romance|Thriller
1321,"b'Green Hornet, The (2011)'",Action|Comedy|Crime|Fantasy|Thriller|IMAX
1322,"b'Lincoln Lawyer, The (2011)'",Crime|Drama|Thriller
1323,"b""Mesrine: Public Enemy #1 (L'ennemi public n\xc2\xb01) (2008)""",Action|Crime
1324,b'Hanna (2011)',Action|Adventure|Mystery|Thriller
1325,b'Thor (2011)',Action|Adventure|Drama|Fantasy|IMAX
1326,b'Kill the Irishman (2011)',Action|Crime
1327,b'Pirates of the Caribbean: On Stranger Tides (2011)',Action|Adventure|Fantasy|IMAX
1328,b'X-Men: First Class (2011)',Action|Adventure|Sci-Fi|Thriller|War
1329,b'Upside Down: The Creation Records Story (2010)',Documentary
1330,b'Drive (2011)',Crime|Drama|Film-Noir|Thriller
1331,b'Captain America: The First Avenger (2011)',Action|Adventure|Sci-Fi|Thriller|War
1332,b'Headhunters (Hodejegerne) (2011)',Action|Crime|Thriller
1333,"b'Expendables 2, The (2012)'",Action|Adventure
1334,b'Sherlock Holmes: A Game of Shadows (2011)',Action|Adventure|Comedy|Crime|Mystery|Thriller
1335,b'Einstein and Eddington (2008)',Drama
1336,b'Ted (2012)',Comedy|Fantasy
1337,b'Lawless (2012)',Crime|Drama
1338,b'Searching for Sugar Man (2012)',Documentary
1339,b'Robot & Frank (2012)',Comedy|Drama|Sci-Fi
1340,b'Cloud Atlas (2012)',Drama|Sci-Fi|IMAX
1341,"b'Batman: The Dark Knight Returns, Part 1 (2012)'",Action|Animation|Sci-Fi
1342,b'Hitchcock (2012)',Drama
1343,"b'Hobbit: An Unexpected Journey, The (2012)'",Adventure|Fantasy|IMAX
1344,b'Gangster Squad (2013)',Action|Crime|Drama
1345,"b'Batman: The Dark Knight Returns, Part 2 (2013)'",Action|Animation
1346,b'Iron Man 3 (2013)',Action|Sci-Fi|Thriller|IMAX
1347,b'Star Trek Into Darkness (2013)',Action|Adventure|Sci-Fi|IMAX
1348,b'Now You See Me (2013)',Crime|Mystery|Thriller
1349,b'Elysium (2013)',Action|Drama|Sci-Fi|IMAX
1350,"b'Wolverine, The (2013)'",Action|Adventure|Fantasy|Sci-Fi
1351,b'Kick-Ass 2 (2013)',Action|Comedy|Crime
1352,b'Prisoners (2013)',Drama|Mystery|Thriller
1353,b'Thor: The Dark World (2013)',Action|Adventure|Fantasy|IMAX
1354,b'The Hunger Games: Catching Fire (2013)',Action|Adventure|Sci-Fi|IMAX
1355,b'Mandela: Long Walk to Freedom (2013)',Drama
1356,b'MacGyver: Trail to Doomsday (1994)',Action|Adventure
1357,b'X-Men: Days of Future Past (2014)',Action|Adventure|Sci-Fi
1358,b'Birdman: Or (The Unexpected Virtue of Ignorance) (2014)',Comedy|Drama
1359,"b""Internet's Own Boy: The Story of Aaron Swartz, The (2014)""",Documentary
1360,b'Frank (2014)',Comedy|Drama|Mystery
1361,"b'20,000 Days on Earth (2014)'",Documentary|Drama|Musical
1362,b'The Imitation Game (2014)',Drama|Thriller|War
1363,b'The Hunger Games: Mockingjay - Part 1 (2014)',Adventure|Sci-Fi|Thriller
1364,b'The Theory of Everything (2014)',Drama|Romance
1365,b'Wild (2014)',Drama
1366,b'Avengers: Age of Ultron (2015)',Action|Adventure|Sci-Fi
1367,b'Ant-Man (2015)',Action|Adventure|Sci-Fi
1368,b'Guardians of the Galaxy 2 (2017)',Action|Adventure|Sci-Fi
1369,b'Captain America: Civil War (2016)',Action|Sci-Fi|Thriller
1370,b'Untitled Spider-Man Reboot (2017)',Action|Adventure|Fantasy
1371,b'Victoria (2015)',Crime|Drama|Romance
1372,b'Star Trek Beyond (2016)',Action|Adventure|Sci-Fi
1373,b'The Revenant (2015)',Adventure|Drama
1374,b'Men & Chicken (2015)',Comedy|Drama
1375,b'Legend (2015)',Crime|Thriller
1376,b'Spotlight (2015)',Thriller
1377,b'Just Eat It: A Food Waste Story (2014)',Documentary
1378,b'Nowitzki: The Perfect Shot (2014)',Documentary
1379,"b'Big Short, The (2015)'",Drama
1380,b'Sherlock: The Abominable Bride (2016)',Action|Crime|Drama|Mystery|Thriller
1381,b'Fraktus (2012)',Comedy
1382,b'Texas - Doc Snyder h\xc3\xa4lt die Welt in Atem (1993)',Comedy|Western
1383,b'00 Schneider - Jagd auf Nihil Baxter (1994)',Comedy|Crime
1384,b'The Nice Guys (2016)',Crime|Mystery|Thriller
1385,b'Toni Erdmann (2016)',Drama
1386,b'Now You See Me 2 (2016)',Action|Comedy|Thriller
1387,b'Jason Bourne (2016)',Action
1388,b'Hell or High Water (2016)',Crime|Drama
1389,b'The Magnificent Seven (2016)',Action|Western
1390,b'The Accountant (2016)',Crime|Drama|Thriller
1391,b'Arrival (2016)',Sci-Fi
1392,b'The African Doctor (2016)',Comedy|Drama
1393,b'Logan (2017)',Action|Sci-Fi
1394,b'The Hero (2017)',Drama
1395,b'Kingsman: The Golden Circle (2017)',Action|Adventure|Comedy
1396,"b'Three Billboards Outside Ebbing, Missouri (2017)'",Crime|Drama
1397,b'Wonder (2017)',Drama
1398,b'Die Frauen von Ravensbr\xc3\xbcck (2005)',Documentary
1399,b'Sherlock - A Study in Pink (2010)',Crime
1400,b'Dracula: Dead and Loving It (1995)',Comedy|Horror
1401,b'Pocahontas (1995)',Animation|Children|Drama|Musical|Romance
1402,b'Two if by Sea (1996)',Comedy|Romance
1403,b'Muppet Treasure Island (1996)',Adventure|Children|Comedy|Musical
1404,b'If Lucy Fell (1996)',Comedy|Romance
1405,b'Judge Dredd (1995)',Action|Crime|Sci-Fi
1406,"b""Pyromaniac's Love Story, A (1995)""",Comedy|Romance
1407,"b""National Lampoon's Senior Trip (1995)""",Comedy
1408,b'Tales from the Crypt Presents: Demon Knight (1995)',Horror|Thriller
1409,b'Virtuosity (1995)',Action|Sci-Fi|Thriller
1410,b'Reality Bites (1994)',Comedy|Drama|Romance
1411,b'Timecop (1994)',Action|Sci-Fi|Thriller
1412,b'In the Mouth of Madness (1995)',Horror|Thriller
1413,"b'Air Up There, The (1994)'",Comedy
1414,b'Beverly Hills Cop III (1994)',Action|Comedy|Crime|Thriller
1415,b'Blink (1994)',Thriller
1416,b'Boxing Helena (1993)',Drama|Mystery|Romance|Thriller
1417,b'Life with Mikey (1993)',Comedy
1418,"b'Puppet Masters, The (1994)'",Horror|Sci-Fi
1419,b'Radioland Murders (1994)',Comedy|Mystery|Romance
1420,"b'Nightmare Before Christmas, The (1993)'",Animation|Children|Fantasy|Musical
1421,"b'Pagemaster, The (1994)'",Action|Adventure|Animation|Children|Fantasy
1422,b'Heavy Metal (1981)',Action|Adventure|Animation|Horror|Sci-Fi
1423,b'Hellraiser: Bloodline (1996)',Action|Horror|Sci-Fi
1424,b'Mystery Science Theater 3000: The Movie (1996)',Comedy|Sci-Fi
1425,b'Barbarella (1968)',Adventure|Comedy|Sci-Fi
1426,"b'Craft, The (1996)'",Drama|Fantasy|Horror|Thriller
1427,b'Thinner (1996)',Horror|Thriller
1428,b'Spy Hard (1996)',Comedy
1429,"b'Phantom, The (1996)'",Action|Adventure
1430,b'Kingpin (1996)',Comedy
1431,"b'Nutty Professor, The (1996)'",Comedy|Fantasy|Romance|Sci-Fi
1432,b'Daylight (1996)',Action|Adventure|Drama|Thriller
1433,b'Kazaam (1996)',Children|Comedy|Fantasy
1434,"b""Joe's Apartment (1996)""",Comedy|Fantasy|Musical
1435,b'Ransom (1996)',Crime|Thriller
1436,b'Bound (1996)',Crime|Drama|Romance|Thriller
1437,"b'Relic, The (1997)'",Horror|Thriller
1438,b'Vertigo (1958)',Drama|Mystery|Romance|Thriller
1439,b'Gaslight (1944)',Drama|Thriller
1440,b'Charade (1963)',Comedy|Crime|Mystery|Romance|Thriller
1441,b'Sabrina (1954)',Comedy|Romance
1442,b'My Favorite Year (1982)',Comedy
1443,b'Spellbound (1945)',Mystery|Romance|Thriller
1444,b'To Catch a Thief (1955)',Crime|Mystery|Romance|Thriller
1445,"b'39 Steps, The (1935)'",Drama|Mystery|Thriller
1446,"b'Pompatus of Love, The (1996)'",Comedy|Drama
1447,"b'Shaggy Dog, The (1959)'",Children|Comedy
1448,b'Angels in the Outfield (1994)',Children|Comedy
1449,"b'Long Kiss Goodnight, The (1996)'",Action|Drama|Thriller
1450,b'Victor/Victoria (1982)',Comedy|Musical|Romance
1451,b'Escape from New York (1981)',Action|Adventure|Sci-Fi|Thriller
1452,b'Army of Darkness (1993)',Action|Adventure|Comedy|Fantasy|Horror
1453,b'Local Hero (1983)',Comedy
1454,b'Better Off Dead... (1985)',Comedy|Romance
1455,b'Arsenic and Old Lace (1944)',Comedy|Mystery|Thriller
1456,b'Heathers (1989)',Comedy
1457,b'Real Genius (1985)',Comedy
